Date,Ingredients
2022-05," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,3 oz. Prosecco or other sparkling wine, chilled,1½ oz. Aperol,1 oz. club soda, chilled,Orange wheel (for serving),Fill a wine glass halfway with ice, then slowly pour in3 oz. Prosecco,1½ oz. Aperol, and1 oz. club soda.Gently stir once and garnish with an orange wheel.,Looking for June recipes? Find our most popular quick dinners, super easy drinks, and all the best main dishes for your barbecue."
2020-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,Kosher salt, optional,4 thin slices cucumber, plus a ¼-inch-thick slice for garnish,2 sprigs fresh cilantro,½ cup ice cubes,2 ounces (¼ cup) silver tequila,1 ounce (2 tablespoons) fresh lime juice,½ ounce (1 tablespoon) agave syrup,½ ounce (1 tablespoon) Bols Triple Sec,To salt the rim of your glass, fill a shallow bowl with water. On a small plate, pour a circle of salt. Dip the rim of a rocks glass or margarita glass in the water, then dip it into the salt and set it aside.,In the bottom of a cocktail shaker, muddle the 4 cucumber slices with 1 cilantro sprig until the cucumber releases most of its juices and the cilantro is smashed and fragrant. Add the ice cubes, tequila, lime juice, agave syrup, and triple sec. Cover and shake vigorously for 4 seconds. Pour the drink, including the ice, into the glass. Serve the margarita garnished with the remaining cucumber slice and cilantro sprig.,FromTrejo's Tacos: Recipes and Stories from L.A.. Copyright © 2020 by Danny Trejo and Larchmont Hospitality Group LLC. Photographs copyright © 2020 by Ed Anderson. Published by Clarkson Potter, an imprint of Penguin Random House.
Order the full book fromAmazon.,Ribs, grilled chicken, and corn galore.,Make your summer better with recipes for breezy side dishes, desserts, cocktails, grilled mains, and simple weeknight dinners.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Tequila is just the beginning.,Nothing's cooler than a cucumber.,Make dad drinks, not dad jokes.,37 tequila drinks to make at home."
2018-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,April 2018 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 oz. amaro (such as Nonino),3 oz. Lambrusco,Cherry soda (for serving),1 maraschino cherry,Pour amaro and Lambrusco into a rocks glass filled with ice. Top off with a splash of soda, stir gently to combine, and garnish with cherry.,Celebrate summer's ruby-red stone fruit with our best recipes for cherry pies, cakes, salads, relishes, and more.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Make dad drinks, not dad jokes.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,Love yourself? Love someone else? Either way, toast to Valentine's Day with these bright and beautiful cocktails.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine.,Classic blueberry muffins, tomato toast, a summery pizza—and more."
2018-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 fennel bulb with fronds,1/4 cup packed arugula leaves,3/4 ounce fresh lime juice,3/4 ounce 1:1 simple syrup (see note),2 ounces gin,GARNISH: lime wheel, arugula leaf, or peppery flower (such as nasturtium; optional),Using a mandoline or vegetable peeler, thinly slice enough of the fennel bulb to yield 1/4 cup (about 1/2 small bulb). Add a pinch of the fennel fronds to a cocktail shaker along with sliced fennel and arugula leaves. Add lime juice and simple syrup and muddle until the fennel is bruised. Add gin and fill with ice. Shake vigorously until chilled, about 12 seconds. Double-strain into a chilled coupe glass and garnish with lime wheel, arugula leaf, or nasturtium if desired.,FromThe One-Bottle Cocktail© 2018 by Maggie Hoffman. Published by Ten Speed Press.
Buy the full book fromAmazon.,Celebrate the warmer weather with these refreshing spring drinks.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you.,Make dad drinks, not dad jokes.,Spring is in the air...and in this weekend-welcoming cocktail.,Love yourself? Love someone else? Either way, toast to Valentine's Day with these bright and beautiful cocktails.,Make-ahead dishes for Thanksgiving and a few easy, satisfying meals for the days leading up to it.,When you combine them with a bottle of booze, of course."
2018-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,April 2018 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 thin slice peeled ginger,2 oz. Lillet,3 oz. cava,Splash of ginger beer,Place ginger slice against the inside of a rocks glass, fill with ice, and add Lillet and cava. Top off with ginger beer and stir gently to combine.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Fresh spring cocktails that are easy to make at home.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,Making delicious cocktails doesn't have to be fussy.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,A weekend that starts with cheese, ends with cheese.,Love yourself? Love someone else? Either way, toast to Valentine's Day with these bright and beautiful cocktails.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine."
2018-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1 (12-oz.) can Dr. Brown’s Cherry Soda,1 1/2 oz. bourbon,1 oz. Campari,1 oz. fresh lemon juice,Pour off or drink 5 oz. from cherry soda so that 7 oz. remain in can. Combine bourbon, Campari, and lemon juice in a measuring glass or cocktail shaker. Fill with ice and stir or shake well to combine, about 20 seconds. Strain into can.,Got a bottle of Campari and not sure how to use it? You've come to the right place.,There are many, many ways to enjoy whiskey season.,Ribs, grilled chicken, and corn galore.,Cool off—and get a little tipsy—with these refreshing summer favorites.,These classics—and new drinks—will keep you warm all winter.,Make dad drinks, not dad jokes.,Making delicious cocktails doesn't have to be fussy.,Cheesy stuffed tomatoes, frozen margarita pie, and the only salsa you'll ever need.,Bring the taste of Kentucky home with these masterful cocktails."
2018-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,3 ripe blackberries,2 cucumber slices, 1/4 inch thick,10 fresh mint leaves,2 ounces vodka,3/4 ounce fresh lemon juice,1/2 ounce 1:1 simple syrup (see note),2 1/2 ounces ginger beer,GARNISH: mint sprig and cucumber wheel,Muddle blackberries, cucumber, and mint in the smaller half of a cocktail shaker. Add vodka, lemon juice, and simple syrup and fill with ice. Shake until well chilled, about 12 seconds. Double-strain into an ice-filled collins glass, pour the ginger beer down the side of the glass, and give it a brief, gentle stir. Garnish with mint sprig and cucumber wheel, plus a straw if you have one.,FromThe One-Bottle Cocktail© 2018 by Maggie Hoffman. Published by Ten Speed Press.
Buy the full book fromAmazon.,Variations on the Bloody Mary and the Martini? Yes. But lots more, too.,These luscious tarts, cobblers, and cocktails are worth any thorns you might encounter in the blackberry patch.,Ribs, grilled chicken, and corn galore.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Nothing's cooler than a cucumber.,Make dad drinks, not dad jokes.,Grilled chicken, grilled steak, grilled corn...and, fine, some recipes you *don't* need the grill for. (Happy Labor Day!),Taste the rainbow.,When you combine them with a bottle of booze, of course."
2017-10," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 cups gin, tequila, or mezcal,1 1/2 cups Aperol,1 (16-ounce) bottle chilled kombucha, preferably ginger or lemon flavored,4 (12-ounce) cans chilled club soda,2 tangerines or oranges, halved through stem ends, thinly sliced,Combine your chosen spirit with Aperol and kombucha in a large pitcher or glass jar and stir well.,To make each cocktail, fill a small glass with ice and pour in gin mixture to come up halfway. Top off with club soda and finish with a few dashes of bitters and a tangerine slice or 2.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you.,The bittersweet, citrusy Italian liqueur, sometimes called Campari's gentler sibling, can be used in a wide array of drink recipes.,Make better cocktails at home by cracking open a bottle of mezcal.,37 tequila drinks to make at home.,Making delicious cocktails doesn't have to be fussy.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,Getting into autumn with squash, soup, and cinnamon buns.,Toss out the OJ and Prosecco. You don't need them anymore."
2016-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1/2 cup Campari,1/4 cup fresh lemon juice,1/4 cup fresh orange juice,1/4 cup gin,1/4 cup (or more)simple syrup,4 orange wheels,Blend Campari, lemon juice, orange juice, gin, simple syrup, and 6 cups ice in a blender until smooth. Taste and add more simple syrup, if desired. Divide among 4 rocks glasses and garnish with orange wheels.,Got a bottle of Campari and not sure how to use it? You've come to the right place.,These slushy frozen cocktails are all about fresh fruit and big flavors, not bottled mixes.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you.,These recipes will make for a pretty good weekend wherever you are.,Make dad drinks, not dad jokes.,Toss out the OJ and Prosecco. You don't need them anymore.,Our guide to this essential cocktail ingredient.,This weekend is all about getting into a relaxed, summer frame of mind. Start with a sophisticated take on a frozen cocktail and move on to poolside short-rib kebabs and a spicy rice noodle chicken salad."
2020-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 or 3 slices fresh jalapeño,¾ oz. grade B maple syrup,½ oz. fresh lemon juice,2 oz. reposado tequila,Kosher salt for rim,Rim half of a rocks glass with kosher salt. Muddle jalapeño in base of cocktail shaker. Add maple syrup, lemon, and tequila. Shake vigorously with ice.,Fill rimmed glass with fresh ice. Double strain cocktail (to remove any pepper bits) into prepared glass. Garnish with lemon slice.,FromI'm Just Here for the Drinks: A Guide to Spirits, Drinking and More Than 100 Extraordinary Cocktails. Copyright © 2018 by Sother Teague. Reprinted with permission from Media Lab Books.
Order the full book fromAmazon.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Tequila is just the beginning.,37 tequila drinks to make at home."
2018-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,June 2018 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,Syrup:,1/2 cup chopped mint,1/2 cup chopped peeled ginger,1 cup sugar,Cocktail and assembly:,1 (750-ml) bottle lemon-flavored vodka,2 cups fresh lemon juice,Lemon wheels and mint leaves (for serving),Bring mint, ginger, sugar, and 2 cups water to a simmer in a small saucepan over medium heat, whisking to dissolve sugar. Remove from heat and let sit 1 hour. Strain through a fine-mesh sieve into a large measuring glass or a small bowl; let ginger-mint syrup cool completely. Cover and chill until cold, at least 30 minutes.,Combine vodka, lemon juice, ginger-mint syrup, and 4 cups water in a punch bowl and stir well.,Ladle spiked lemonade into ice-filled glasses and garnish with lemon wheels and mint leaves.,Syrup can be made 1 month ahead. Keep chilled.,Variations on the Bloody Mary and the Martini? Yes. But lots more, too.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Pucker up—these recipes put lemon front and center.,Celebrate this holiday weekend with ice cream French toast, umami-packed burgers, and spiked mint lemonade.,This prep-in-advance spread will leave you plenty of time to hunt for Easter eggs.,Barbecued pork, a lemony tomato tart, cantaloupe granita, and more."
2017-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,Coarse salt,2 lime wedges,2 ounces tomato juice (canned, bottled, or fresh),1 ounce fresh lime juice,1/2 ounce hot sauce,1/4 ounce Worcestershire sauce,1/2 teaspoon Tajín Clásico,1 bottle (12 ounces) pale lager, such as Corona Extra, chilled,Place about 1/4 cup salt on a small plate. Rub the rim of a Collins or pint glass (or a 16-ounce Solo cup—no need to get fancy) with one of the lime wedges to moisten it, then dip the rim in the salt to coat.,Combine the tomato juice, lime juice, hot sauce, Worcestershire sauce, Tajín, and a pinch of salt in a small bowl and mix.,Fill the prepared glass about three-quarters full with ice cubes and add the tomato juice mixture. Top with beer and garnish with the remaining lime wedge.,FromDay Drinking: 50 Cocktails for a Mellow Buzz, © 2017 by Kat Odell. Reprinted by permission of Workman Publishing Company.
Buy the full book fromAmazon.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Make dad drinks, not dad jokes.,From smoky, chile–laced enchiladas to creamy, coffee-spiked desserts, these are the Mexican (and Mexican-inspired) recipes we keep coming back to.,Discover game-day food to fuel your favorite fans."
2016-05," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,For the Pomegranate Syrup:,1/2 cup pomegranate juice,1/2 cup sugar,For the cocktail:,1 ounce mezcal,1 ounce dry sparkling white wine,2 ounces orange juice, preferably fresh squeezed and strained,Cook pomegranate juice and sugar in a small pot over medium-high heat, stirring occasionally, until sugar is dissolved and liquid is slightly reduced, about 5 minutes. Remove from heat, transfer to a heatproof container, and chill until cool, about 30 minutes.,Pour mezcal, sparkling wine, and orange juice into a rocks glass filled with ice. Top with 1 Tbsp. Pomegranate Syrup.,Pomegranate Syrup can be made 7 days ahead; chill in an airtight container.,It's time to pop some bottles.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Make better cocktails at home by cracking open a bottle of mezcal.,Make dad drinks, not dad jokes.,Toss out the OJ and Prosecco. You don't need them anymore.,A new version of the classic cocktail, made with mezcal and DIY grenadine."
2018-10," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,March 2019 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1½ cups chilled fino or manzanilla sherry,1½ cups Campari,To serve:,1 (750 ml) bottle chilled dry sparkling wine,18 orange wheels,Up to 24 hours before serving, make the batch. Pour sherry and Campari into a 2½- or 3-quart pitcher and stir to mix. Seal well, covering with plastic wrap if needed, and refrigerate if not serving immediately.,To serve, stir 1 cup ice and 6 orange wheels into pitcher mix, then carefully add chilled sparkling wine and stir again gently to mix. Pour into ice-filled wine glasses or rocks glasses and garnish each glass with an orange wheel.,FromBatch Cocktails: Make-Ahead Pitcher Drinks for Every Occasion© 2019 by Maggie Hoffman. Reprinted by permission of Ten Speed Press.
Buy the full book fromAmazon.,Got a bottle of Campari and not sure how to use it? You've come to the right place.,Celebrate the warmer weather with these refreshing spring drinks.,It's time to pop some bottles.,No matter your skill level or available time, these simple recipes will help you pull off the meal of the year.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Fresh spring cocktails that are easy to make at home.,These recipes for spiked hot chocolate, crowd-pleasing punches, festive Champagne cocktails, and more will bring the holiday spirit.,Make dad drinks, not dad jokes."
2020-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1½ ounces tequila blanco,1 ounce Aperol,1 ounce lime juice,½ ounce orange juice,½ ounce agave nectar,Salt for glass rim,Orange twist to garnish,Add the tequila, Aperol, juices, and syrup to a cocktail shaker with ice. Shake for approximately 30 seconds to chill and combine the ingredients.,Rim your glass with salt.,Double strain into a wine glass over fresh ice. Garnish with an orange twist.,Excerpted fromBeautiful Booze: Stylish Cocktails to Make at Home© Copyright 2020 by Natalie Migliarini and James Stevenson. The Countryman Press. All rights reserved.
Buy the full book fromAmazon.,Cool off—and get a little tipsy—with these refreshing summer favorites.,The bittersweet, citrusy Italian liqueur, sometimes called Campari's gentler sibling, can be used in a wide array of drink recipes.,Tequila is just the beginning.,37 tequila drinks to make at home."
2017-05," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,May 2017 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,1/2 cup dried hibiscus flowers,1/2 cup sugar,3 cups cilantro leaves with tender stems, divided,1/2 cup mezcal,1/4 cup fresh lime juice,Cilantro flowers or sprigs (for serving),Bring 3 cups water to a simmer in a medium saucepan. Remove from heat and add hibiscus; let steep 10 minutes. Strain hibiscus tea into a medium bowl; let cool.,Bring 1 cup water to a simmer in a small saucepan. Add sugar and cook, stirring, until dissolved. Remove from heat; add 2 cups cilantro. Let steep 20 minutes. Strain syrup into a small bowl; let cool.,To make cocktail, muddle remaining 1 cup cilantro in a large pitcher. Add mezcal, lime juice, hibiscus tea, and 1¼ cups cilantro syrup and stir to combine. Taste and add more syrup if desired, keeping in mind that the flavor will be diluted once you add ice.,Divide cocktail among ice-filled glasses. Garnish with cilantro flowers.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Make better cocktails at home by cracking open a bottle of mezcal.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine.,This refreshing, citrusy herb improves just about everything."
2017-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,9 ounces fresh blackberries (about 1 1/2 cups),1 cup sugar,2 cups chilled dry gin,3/4 cup fresh lemon juice,2 cups chilled club soda,Lemon wheels (for serving),Bring blackberries, sugar, and 1/2 cup water to a boil in a medium saucepan, stirring until sugar is dissolved. Reduce heat so that liquid is at a simmer and cook, stirring occasionally, until fruit is very soft, 20–25 minutes. Let blackberry syrup cool, then strain through a fine-mesh sieve into a large pitcher, pressing on fruit to extract as much liquid as you possibly can; discard solids.,Add gin and lemon juice to syrup in pitcher. Add ice to fill and stir until chilled, about 3 minutes.,Fill Collins glasses with ice cubes and divide cocktail among glasses. Top each with ¼ cup club soda and garnish with lemon wheels.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Whether you like your gin drinks bracing and boozy or light and refreshing, stirred or shaken, frozen or fizzy, there’s a recipe here for you.,Make dad drinks, not dad jokes.,Turn up the festivity factor at any holiday party with these Champagne punches, boozy riffs on hot chocolate, non-alcoholic sippers, and more.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,Toss out the OJ and Prosecco. You don't need them anymore."
2018-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,April 2018 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 oz. Campari,3 oz. dry rosé,Splash of lemon soda,1 lemon wheel,Pour Campari and rosé into a rocks glass filled with ice. Top off with soda, stir gently to combine, and add lemon wheel.,Got a bottle of Campari and not sure how to use it? You've come to the right place.,Celebrate the warmer weather with these refreshing spring drinks.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Making delicious cocktails doesn't have to be fussy.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,Love yourself? Love someone else? Either way, toast to Valentine's Day with these bright and beautiful cocktails.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine.,Smoked trout flatbread. Grilled chicken. This is June."
2016-06," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,Vegetable oil (for grill),2 peaches, halved, pitted,2 plums, halved, pitted,1 nectarine, halved, pitted,12 cherries, 6 halved, pitted, 6 left whole for serving,1 (750ml) bottle red wine,1/2 cup orange juice,1/4 cup brandy,1/4 cupsimple syrup,Prepare a grill or grill pan for medium heat; oil grates. Grill peach, plum, and nectarine halves, flipping once, until lightly charred and tender, 8–10 minutes. Transfer to a cutting board and let cool, then cut into 1"" chunks.,Muddle grilled fruit and 6 halved cherries in a large pitcher with a wooden spoon. Top with wine, orange juice, brandy, and simple syrup; stir to incorporate. Chill at least 1 hour.,Fill glasses with ice. Add sangria and muddled fruit and top each with a cherry.,Celebrate summer's ruby-red stone fruit with our best recipes for cherry pies, cakes, salads, relishes, and more.,Ribs, grilled chicken, and corn galore.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Because meat shouldn't get to hog the fire.,When the late-summer fruit is in season, we're eating it every way we can.,Make dad drinks, not dad jokes.,A stone fruit cocktail *and* dessert, some grilling, some frying, some salads, and cold brew for the last weekend of June.,Add a squeeze of summer produce to your cocktails, mocktails, and even your coffee.,Getting a grill into the mix when it comes to summer cocktails adds a whole new dimension of flavor."
2020-03," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,8 lemons, halved,16 sprigs of thyme,Ice cubes,4 cups ice water,1 1⁄2 cups vodka,1⁄2 cup agave or simple syrup  (see Note),Wipe the grill grates with oil to prevent sticking. Build a high-heat fire. Your high-heat zone should have embers 1 to 2 inches from the cooking surface, with occasional flames licking it.,Place the lemons, cut side down, over high heat until they are charred and soft, about 3 minutes. While the lemons char, using tongs, hold 8 of the thyme sprigs over high heat just until they start to color and give off wisps of smoke.,Add the remaining 8 thyme sprigs to a cocktail shaker, squeeze in the lemon juice, and add a couple ice cubes. Shake very well and strain into a pitcher. Add the ice water, vodka, and agave, and stir until the agave is dissolved.,Serve the drinks in ice-filled glasses garnished with a charred thyme sprig.,Reprinted with permission fromThe Outdoor Kitchen: Live-Fire Cooking from the Grillby Eric Werner, copyright © 2020. Photographs by Gentl and Hyers. Published by Ten Speed Press, a division of Penguin Random House, Inc.
Buy the full book fromAmazon.,Variations on the Bloody Mary and the Martini? Yes. But lots more, too.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Barbecue season has officially begun—but you’ll want to customize your grilling for spring.,Pucker up—these recipes put lemon front and center.,Late summer is here and the time is right for basking in perfect produce for as long as you possibly can.,Blackened, charred, scorched: Sometimes, it's the burning that brings the best flavor."
2017-05," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,May 2017 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,Chamomile syrup:,3 cups water,2½ cups sugar,8 chamomile tea bags,Punch:,4 cups fresh grapefruit juice,1 pint fresh strawberries, hulled and sliced,3 cups bourbon,A few good dashes of bitters,Ice cubes or an ice mold, for serving,Fresh chamomile flowers, for garnish (optional),Combine the water and sugar in a small saucepan set over medium heat. Bring to a simmer, stirring until the sugar is dissolved. Remove the pan from the heat, add the tea bags, and stir. Cover and let steep for 15 minutes. Remove the tea bags and discard. Refrigerate until room temperature or chilled, at least 1 hour.,In a blender, combine the grapefruit juice and half of the strawberries. Blend until smooth. Pour the mixture into a large punch bowl. Add the chamomile syrup, bourbon, and bitters. Add the remaining strawberry slices and ice.,To serve, put a few ice cubes into serving cups, garnish with fresh flowers, if available, and ladle the punch into glasses.,Celebrate the warmer weather with these refreshing spring drinks.,Packed with fresh herbs and bright flavors, these Easter brunch recipes include our favorite egg dishes, sweet buns, and cheeky brunch cocktails.,There are many, many ways to enjoy whiskey season.,Cool off—and get a little tipsy—with these refreshing summer favorites.,These classics—and new drinks—will keep you warm all winter.,Take those berries and pickle them, salad them, shortcake them, and more.,Bring the taste of Kentucky home with these masterful cocktails.,Toss out the OJ and Prosecco. You don't need them anymore.,Start freezing that ice ring."
2016-08," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,3 cups frozen raspberries,1 cup tequila blanco,3/4 cup fresh lime juice,1/4 cup agave syrup,1 1/2 teaspoons finely grated ginger,4 (1/4-inch-thick) lime wheels (optional),Kosher salt (optional),Blend raspberries, tequila, lime juice, agave, ginger, and 2 cups ice in a blender until smooth.,If desired, rub rims of old-fashioned or rocks glasses with lime; dip rims in salt. Divide cocktail among glasses and serve with lime wheels, if using.,These slushy frozen cocktails are all about fresh fruit and big flavors, not bottled mixes.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Tequila is just the beginning.,37 tequila drinks to make at home.,Making delicious cocktails doesn't have to be fussy.,Discover game-day food to fuel your favorite fans.,Add tart, sweet raspberries to quick breads, cakes, cocktails, and more.,41 recipes worthy of a Mexican fiesta.,Here's what to know about turmeric's less trendy but still potent cousin."
2018-04," visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,April 2018 Issue,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,To revisit this recipe, visit My Account, thenView saved recipes.,2 oz. Pimm’s No. 1,3 oz. Prosecco,Splash ofDr. Brown's Cel-Raysoda,1 sprig celery leaves,Pour Pimm's and Prosecco into a rocks glass filled with ice. Top off with soda, stir gently to combine, and garnish with celery leaves.,Whether served with hors d’oeuvres or sipped post-pie, these seasonal cocktail recipes make for a more festive holiday.,Cool off—and get a little tipsy—with these refreshing summer favorites.,Make dad drinks, not dad jokes.,The cocktail equivalent of a cool breeze on a warm spring day, spritzes are usually low in alcohol—great for an afternoon of whiling the hours away.,Toast to the season with spiced cider, hot chocolate, eggnog, and plenty of sparkling wine."
