Date,Ingredients
2020-09,"The Pink 75 
By @moodymixologist

▫️Stella Rosa Pearl Lux Rosé
▫️Vodka
▫️Guava syrup
▫️Strawberries
▫️Lime juice

#cocktails #drinks #bar #cocktail #bartender #mixology #drink #food #gin #cocktailbar #happyhour #wine #beer #party #drinkstagram #cocktailsofinstagram #mixologist #instagood #bartenderlife #foodporn #cheers #foodie #craftcocktails #vodka #restaurant #rum #love #alcohol #summer #bhfyp"
2020-09,"Coconut Daiquiris, 3 ways
By @moodymixologist 

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-09,"Clover Club
By @moodymixologist

Ingredients :
1.5 oz gin
.5 oz dry vermouth
.5 oz raspberry syrup
.5 oz lemon juice
1 egg white

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-09,"Little Wing
By @moodymixologist

Ingredients 
4,5cl de gin
3cl de P31 
2cl de Cointreau
1,5cl de jus de citron
1,5cl de jus de citron vert

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-08,"Autumn Alexander
By @moodymixologist

Ingredients :
▪️6cl de bourbon
▪️3cl de crème 
▪️1cl de sirop d'érable

 

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-08,"Basil Blossom Raspberry Gin Smash
by @moodymixologist.

Ingredients:
▪️6cl de gin
▪️1,25cl de sirop de sucre de canne
▪️1 demi citron coupé en cube
▪️5 framboises
▪️8 feuilles de basilique

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-08,"Strawberry Watermelon Gin 
By @moodymixologist

Ingredients :

▪️Bimini Gin
▪️Pastèque pressée
▪️Jus de citron vert
▪️Liqueur de pamplemousse rose
▪️Sirop de fraise

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-08,"Daiquiri Coco:
By @moodymixologist

▪️6cl de Rhum blanc
▪️3cl de jus de citron jaune frais
▪️2cl de liqueur de coco

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2020-08,"Midnight Sunshine
by @moodymixologist

Ingredients :
▪️Aquavit
▪️jus de citron
▪️sirop de miel au thym
▪️pêches

#cocktail #cocktails #bar #drinks #bartender #drink #mixology #cocktailbar #gin #drinkstagram #food #wine #mixologist #instagood #bartenderlife #barman #beer #drinkup #happyhour #party #cheers #alcohol #cocktailsofinstagram #craftcocktails #vodka #cocktailtime #cocktailporn #rum #bartending #bhfyp"
2016-05,"Southside

2 Shots Gin
1 Shot Lemon Juice
1 Shot 1:1 Sugar Syrup (or two teaspoons caster sugar)
Handful of Mint
Shake all ingredients hard with ice and strain into a cocktail glass. 
We used a saffron flavoured gin for an extra botanical hit. @EmporiaBrands #gabrielboudierdijon #gabrielboudierssaffrongin #gin #cocktails #bankholiday #sun #holiday #vsco #vscogood #video"
2016-03,"Paloma

2 Shots Tequila
2 Shots Grapefruit Juice
1/2 Shot Lime Juice
1tsp Brown Sugar
Add all ingredients to a tall glass, top with cubed ice and soda water

#cascoviejotequila #cocktailrecipeclub #cocktail #mixology #recipe #tequila #cocktailrecipe #grapefruit @EmporiaBrands"
2016-01,"Bronx No.Zoo

1 Shot Gin
1 Shot Clementine Juice
2 Shots Amer Picon 

Add all ingredients to a cocktail shaker and shake with cubed ice. Strain into a cocktail glass.

The Bronx was created by Johnny Solon in 1906, New York. He named it after his recent visit to Bronx Zoo comparing the experience to drinking too much and hallucinating strange animals. Normally the cocktail consists of both sweet and dry vermouth, gin, and fresh orange juice. This is a slight twist using Amer Picon, which is an orange bitter amaro, and clementine (because there were loads left over from Christmas). 

#cocktails #cocktailrecipe #cocktailrecipeclub #gin #bronx #amerpicon #mixology"
2015-12,"Mulled Wine

1 bottle of Red (we suggest something big like a chianti)
2 large Oranges
Spices
Brown Sugar

Peel the zest of one orange and place with the spices in a homemade muslin cloth tea bag. We chose coriander seed, bay leaf, nutmeg, and lavender. Add the wine, juiced oranges, and spice tea bag to a pan or a kettle and heat slowly for about an hour. Slowly add brown sugar to taste and serve with sliced orange. We suggest adding a small knob of butter which floats on the surface. Brandy or Dark rum can also be added for a bigger kick. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #mulledwine #christmas #mixology"
2015-12,"Rum Old Fashioned

2 Shots Aged Rum
1/4 Shot Sugar Syrup
2 dashes Angostura bitters

Add all ingredients to a stirring vessel. Stir with cubed ice and taste occasionally until the desired dilution is reached. Serve over fresh cubed/block ice in a short glass. Garnish with orange zest. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #rum #oldfashioned #mixology"
2015-11,"'Mizuwari' translates to 'with-water', and is a Japanese way of drinking spirits.

2 Shots of Japanese Whisky 
4 Shots of Still Mineral Water

Add the water to a tall glass with ice and stir until very cold. Next add the whisky and continue to stir until well mixed. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #whiskey #Japanese  #mixology #Mizuwari"
2015-08,"Peach Tin Julep

2 Shots American Rye Whisky
1 Shot (or more if you have a sweet tooth) Peach Syrup from the tin
Handful of mint
Tinned peach segments for garnish

Open the tin and remove the contents, add your handful of mint to the empty tin, strain some of the peach syrup into the tin, then add the whisky. Top with crushed ice and garnish. Make sure you use a straw if the tin edges are sharp. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #julep #ryewhiskey #mixology #kentuckyderby"
2015-07,"Piña Colada 
It’s sunny. It’s national Piña Colada day. What more do you need. 
2 Shots Coconut Rum
2 Shots Coconut Milk
1 whole slice pineapple

Squish pineapple in a cocktail shaker with a muddler or rolling pin. Shake all ingredients with ice and strain into a tall glass over fresh ice. Garnish with small umbrella.

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #pinacolada #pineapple #coconut #summer"
2015-06,"Our simple Bloody Mary

2 Shots Chase Smoked Vodka
1/2 Shot Lemon Juice
1/2 Shot Worcestershire sauce
4 Dash Tobasco
Top with tomato juice

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #bloodymary #smokedvodka #mixology #tobasco #chase"
2015-04,"We’re back with a Gin Martini
(This is a wet martini, if you want a dry martini just add less vermouth)

2 Shots of Gin
1 Shot of Dry or White Vermouth
Grapefruit Twist

Stir and serve in a cocktail glass

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #gin #vermouth #mixology #grapefruit #martini #wetmartini"
2015-02,"Champagne Cocktail

1 Sugar Cube
2 dashes Angostura Bitters
1 Shot Vermouth (sweet or rose)
Top with Champagne

We find replacing Brandy with Vermouth makes this more delicious than the original Champagne Cocktail. Happy Valentine’s Day lovers. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #champagne #vermouth #mixology #angosturabitters #polroger #belsazar"
2015-02,"Manhattan

Into a stirring vessel add:

2 Shots of American Whiskey
1 Shot Sweet Vermouth
2 Dashes Angostura Bitters

Stir and strain into a cocktail glass. Finish with a Maraschino cherry.

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #americanwhiskey #bourbon #mixology #vermouth #angosturabitters #cherry"
2015-01,"Bobby Burns

3/4 shot Scottish Whisky
3/4 shot Sweet Vermouth
1 tsp Benedictine

Stir all ingredients, serve in a cocktail glass and garnish with lemon zest. An ideal cocktail for Burns Night.

#bobbyburns #cocktails #cocktailrecipe #cocktailrecipeclub #recipe #whiskey #burnsnight #mixology #scotland #drinkporn #vermouth #benedictine"
2014-11,"Luxardo Fresco

To a wine glass add:

2 Shots Luxardo Maraschino 
Cucumber Strip
Top with Tonic
Dash Lemon juice

Quick stir and garnish with Rosemary, perfect with some Antipasti as an Aperitivo.

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #luxardomaraschino #mixology #maitai #drinkporn #antipasti #Maraschino"
2014-11,"To a gold cocktail shaker add:

2 shots of Dark Rum
1 shot of Lime
1 shot of Triple Sec
1 Shot of Orgeat

Shake, strain over ice, and garnish with as many pieces of fruit you can find. 
#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #rum #pussersrum #triplesec #curacao #chasegin #mixology #maitai #drinkporn"
2014-11,"Bramble

To a short glass add:

2 shots of Gin
1 shot of Lemon Juice
2 tsp Caster Sugar

Fill with crushed ice, churn, then drizzle blackberry liqueur on top. Happy Friday!

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #gin #chasegin #mixology #Bramble #soho #friday"
2014-11,"Mojito

To a tall glass add:

2 Shots White Rum
1 Shot Fresh Lime Juice
2 tsp of Caster Sugar
1 Handfull of Mint Leaves

Add crushed ice and churn. Cap the glass with more crushed ice and garnish with a sprig of mint. 
#cocktail #cocktailrecipeclub #cocktailrecipe #mixology #rum #mojito #cuba #drinks #vscocam"
2014-10,"Corpse Reviver No.2
(home friendly version) 
To a shaker add:

2 Shot’s of Gin
1 Shot of Triple Sec
1 Shot of Lemon Juice
2 dashes of Absinthe 
Shake all ingredients with ice and strain into a cocktail glass. Happy Halloween.

#cocktail #cocktailrecipeclub #cocktailrecipe #halloween #gin #corpsereviver #Absinthe #mixology #triplesec #chasegin"
2014-10,"Bijou

Into a stirring vessel add:

1 Shot Gin
1 Shot Chartreuse
1 Shot Sweet Vermouth
2 dash Orange Bitters

Stir and strain into a cocktail glass. Lemon zest garnish.

#cocktail #cocktailrecipeclub #cocktailrecipe #Chartreuse #vermouth #gin #chase #mixology #vscocam #drinks #bijou #diamond"
2014-10,"Negroni

1 Shot Gin
1 Shot Sweet Vermouth
1 Shot Campari 
Stir in a short glass with ice, garnish with orange. 
#cocktail #cocktailrecipeclub #cocktailrecipe #coffee #negroni #gin #chase #mixology #vscocam #drinks #vermouth #campari"
2014-10,"Espresso Martini

Into a shaker add:
2 Shots Vodka
1 Shot Coffee Liqueur 
1 Shot Espresso

Shake hard with ice and serve up in a cocktail glass. 3 coffee beans garnish; 1 for wealth, 1 for health, and 1 for happiness. 
#cocktail #cocktailrecipeclub #cocktailrecipe #coffee #espresso #vodka #chasevodka #mixology #vscocam #drinks"
2014-10,"Blood & Sand

Into a shaker add:
1 Shot Whiskey
1 Shot Cherry Heering
1 Shot Sweet Vermouth
1 Shot Orange Juice

Shake hard with ice, and strain into cocktail glass.

#cocktails #cocktailrecipe #cocktailrecipeclub #recipe #whiskey #bloodandsand #mixology #drinks #cherry #vermouth"
2014-10,"Army & Navy

Into a shaker add:
2 Shots of Gin
1/2 Shot of Lemon Juice
1/4 Shot of Orgeat Syrup

Shake hard with ice, and strain into a cocktail glass. Garnish with lemon.

#cocktails #cocktail #cocktailrecipe #recipe #gin #plymouthgin #mixology #love #londoncocktails #armyandnavy #drinks"
2014-10,"Into a Cocktail Shaker add:
2 Shots of Gin
1 Shot of Lemon Juice
3/4 Shot of Maraschino

Shake hard with ice, and strain into a cocktail glass.

#cocktail #cocktailrecipeclub #mixology #gin #maraschino #cocktails #aviation"
2014-10,"Into a Cocktail Shaker add:
2 Shots of Gin
1 Shot of Lime Juice
1 Shot of Triple Sec
2 Dashes of Angostura Bitters

Shake hard with ice, and strain into a cocktail glass. Garnish with lime. 
#cocktailrecipes #cocktails #gin #recipes #triplesec #peguclub #cocktailrecipeclub #pegu #mixolody #vscocam"
2014-10,Join the club. #cocktailrecipes #cocktails #recipes #mixolody #londoncocktails
2015-06,"3 oz. watermelon juice,1 oz. lemon juice,1 oz. jalapeño simple syrup,2 oz. bourbon,Mint,Candied jalapeños,Glass type: Old fashioned"
2015-02,"1½ oz. cognac,1 oz. green creme de menthe,1 oz. white creme de cacao,1½ oz. heavey cream,Chocolate shavings,Glass type: Coupe"
2014-12,"750ml bottle of red wine,Rind of 1 orange,Cinnamon stick (or two),½ cup of raisins,½ cup of blanched almonds (the brown exterior removed),10 cardamom seeds,5 cloves,¼ cup honey,1 cup of port,1 cup brandy,Glass type: Mug"
2014-11,"1 oz. Brandy,1 oz. Cream,1 oz. Crème de cacao,Nutmeg (freshly grated please),Glass type: Coupe"
2014-11,"1½ oz. Godiva chocolate liqueur,2½ oz. Crème de cacao,1 oz. Vodka,1 oz. Half and half,Chocolate sauce,Cocoa powder,Glass type: Cocktail"
2014-10,"2 oz. vodka,1 oz. dark rum,1 oz. half and half,2 tbs. canned pure pumpkin puree,1 oz. maple syrup,¼ teaspoon pumpkin pie spice,¼ teaspoon pure vanilla extract,Graham crackers,Cinnamon,Sugar,Glass type: Cocktail"
2014-10,
2014-09,"1 oz. lime juice,1 oz. brown sugar,1 oz. dark rum,4 oz. water,Glass type: Old-fashioned"
2015-07,"1½ oz. sherry,1½ oz. sweet vermouth,2 dashes of orange bitters,Orange twist, peel, slice, fancy knot.,Glass type: cocktail (that's martini; a wine glass works too, obviously)"
2016-03,"1½ oz. brewed and cooled tea,½ oz. milk (whole, naturally),½ oz. almond liqueur,¼ oz. vodka,¼ oz. Simple syrup,1 drop chocolate bitters,Glass type: coupe"
2015-04,"1 oz. Amaro Lucano,½ oz. peach brandy,½ oz. Cointreau,¼ oz. Chambord,¼ oz. lemon juice,¼ oz. honey water,3 oz. white grape juice,Raspberries,Blackberries,Orange slices"
2015-07,"2 oz. sweet vermouth,2 oz. apple brandy,½ oz. simple syrup,3 dashes orange bitters,Star lemon garnish of awesomeness,Glass type: coupe"
2014-07,"1 part Aperol,3 parts Prosecco,Orange slices for garnish,Glass type: Wine"
2015-06,"2 oz. whisky,1 oz. apricot preserves,½ oz. lemon juice,Apricot slices,Glass type: Old fashioned"
2016-02,"8 oz. hot chocolate,1 oz. peppermint schnapps,1 oz. dark crème de cacao,¼ oz. crème de menthe,Whipped cream,Chocolate shavings,Glass type: mug"
2014-08,"4 oz. gin,1½ oz. maraschino liqueur,1½ oz. lemon juice,Glass Type: Cocktail"
2016-07,"2 oz. rum,1 oz. banana liqueur,1½ oz. cream of coconut,1 oz. lime juice,½ oz. orange curacao,Dash bitters,Pineapple,Epic cocktail umbrella,Glass type: tiki mug (as you do)"
2014-09,"1 tbs. guava jelly,1 tbs. sugar,2 oz. water,2 oz. cognac,1 oz. rum,½ lemon,2 slices orange,Glass type: Old-fashioned"
2015-02,"2.5 PARTS VODKA (400 ML.),1.5 PARTS CREME DE COCOA (240 ML.),1 VANILLA BEAN, SPLIT LENGTHWISE,1 OZ. CHOCOLATE LIQUEUR,1 OZ. HEAVY CREAM,GRAHAM CRACKER,MARSHMALLOW,GLASS TYPE: MARTINI"
2015-08,"1½ oz. rye,½ oz. beet juice,½ oz. sage simple syrup,½ oz. OJ,¼ oz. lemon juice,Big ol' bunch of sage,Glass type: old fashioned"
2016-01,"1½ oz. peach puree,½ oz. peach brandy,¼ oz. orange liqueur,Champagne or Prosecco,Mint,Glass type: coupe or flute"
2016-04,"2 oz. gin,1 oz. lemon juice,½ oz. grenadine,½ oz. simple syrup,Egg white,Club soda,Glass type: Collins,Lemon peel,Maraschino cherry"
2018-02,"1½ oz. tequila,1 oz. Amaro Lucano,¾ oz. strawberry liqueur,¾ oz. lemon juice,Strawberries,Glass type: martini"
2014-11,"½ oz. Vodka,1 oz. Cherry kijafa,1 oz. Kirschwasser,½ oz. Luxardo,1½ oz. Godiva,1 oz. Crème de cacao,½ oz. Heavy cream,Chocolate shavings,Slightly whipped cream,Glass type: Coupe"
2016-03,"1 part stout (really, Guinness),1 part cider (dry),Glass type: pilsner"
2014-06,"3 oz. vodka,4 ½ oz. tomato juice,1 oz. lemon juice,1 tsp. fresh horseradish,Splash of Worcestershire,3-4 dashes of hot sauce,Glass type: Collins"
2016-04,"4 oz. white grapefruit juice,¾ oz. lychee liqueur,1¼ oz. blue curacao,Maraschino cherries,Glass type: Collins"
2014-08,"¾ oz. Light Rum,¾ oz. Vodka,½ oz. Blue Curacao,3 oz. Pineapple Juice,1 oz. Sweet and Sour,Crème de Cassis drizzle,Glass type: Old-fashioned"
2015-08,"3 oz. gin,¾ oz. blueberry syrup,¼ oz. ginger syrup,½ oz. lime juice,Egg white,Few drops of bitters,Blueberries,Glass type: coupe"
2016-04,"2 oz. white rum,1 oz. fresh lemon juice,1 oz. blueberry liqueur,1 tsp. sugar,Club soda,Blueberries,Glass type: old fashioned"
2015-07,"6 oz. cream,6 oz. whole milk,1½ oz. agave nectar,1½ oz. almond paste,1½ oz. Disaronno,2 dashes chocolate bitters,1 tsp. almond extract,1 tsp. gelatin,Crushed toasted almonds"
2014-08,"4 oz. gin,1 oz. Grand Marnier,1 oz. fresh lemon juice,½ oz. grenadine,Egg white,Glass type: Cocktail"
2014-11,"1 oz. Brandy,1 oz. Cream,1 oz. Crème de cacao,Nutmeg (freshly grated please),Glass type: Coupe"
2015-02,"2 oz. bourbon,2 oz. fresh squeeze grapefruit juice,¾ oz. honey water,Grapefruit peel,Glass type: coupe"
2014-06,"1 lime,1 tbs. sugar,2 ozs. cachaça,Crushed ice,Glass type: Old-fashioned"
2014-06,"1 part grenadine,1 part white chocolate liqueur,1 part blue curaçao,Glass Type: Shot"
2015-02,"4 oz. gin,¼ oz. maraschino liqueur,¼ oz. lemon juice,4 dashes orange bitters,Maraschino cherry,Glass type: Coupe"
2015-03,"2 oz. Sake,1½ oz. Cherry heering,½ oz. Orange Curacao,½ oz. Lime juice,½ oz. Grenadine,2 dashes Orange bitters or cherry if we have it,Maraschino cherries,Glass type: coupe"
2015-05,"5 cherries, pitted,1 cherry, not pitted,2 oz. bourbon,¾ oz. cherry heering,Club soda,Glass type: old fashioned"
2015-10,"1 oz. absinthe,1 oz. white crème de cocoa,½ oz. orange curacao,Candied orange peels,Glass type: cordial"
2018-01,"2 oz. pecan-infused bourbon,¼ oz. maple syrup,¾ oz. dark crème de cacao,Chocolate Bitters,Glass type: Old Fashioned"
2016-02,"1 part shochu,1 part fruit juice,3 parts club soda,Glass type: Collins"
2014-12,"1 egg yolk,1 tbs. + 1 tsp. sugar,½ cup whole milk,¼ cup heavy cream,Freshly grated nutmeg,1 egg white,Bourbon,Glass type: Mug"
2016-01,"2 dashes of bitters,Tonic water,2ish inch knob of ginger,Lemongrass stalk,1 ½ oz. gin,Glass type: Collins or Old Fashioned"
2014-10,"1 oz. gin,1 oz. Lillet,1 oz. fresh lemon juice,1 oz. Cointreau,1 splash absinthe,Maraschino cherries,Glass type: Cocktail"
2016-05,"2 oz. gin,¾ oz. elderflower liqueur,¼. oz. bianco vermouth,¾ oz. lemon juice,4-5 slices of cucumber, quartered,Egg white,Glass type: coupe,Cucumber,Lemon"
2015-03,"3 oz. gin,1 oz. lime juice,3 slice of cucumber,Club Soda,Slice of lime,Slice of cucumber,Glass type: old fashioned"
2014-10,"2 oz. dark rum,3 oz. ginger beer,½ oz. lime juice,Lime wedge,Glass type: Collins"
2017-09,"½ tsp. sugar,2 dashes orange bitters,⅛ tsp. absinthe,4-6 oz. sparking wine,Orange rind,Glass type: champagne flute"
2015-07,"2 oz. tequila,¾ oz. ancho chili liquor,¾ oz. lemon juice,¾ oz. cherry heering,Habanero pepper,Glass type: old fashioned"
2014-11,"1½ oz. Godiva chocolate liqueur,2½ oz. Crème de cacao,1 oz. Vodka,1 oz. Half and half,Chocolate sauce,Cocoa powder,Glass type: Cocktail"
2015-08,"½ oz. orange juice,½ oz. lime juice,1½ oz. vodka,½ oz. brown simple syrup,Champagne,Raspberries,Glass type: flute"
2015-06,"2 oz. tequila,1 oz. pineapple juice,1 oz. lemon juice,¾ oz. ginger syrup,1 egg white,Candied ginger,Glass type: coupe"
2015-10,"½ oz. Shotka,½ oz. bourbon,½ oz. lemon juice,½ oz. simple syrup,Sliver of lemon,Glass type: shot"
2015-01,"2 oz. gin,½ oz. lemon juice,1 tsp. ultrafine sugar,5 oz. champagne,Lemon peel,Glass type: Champagne"
2014-12,"750ml bottle of red wine,Rind of 1 orange,Cinnamon stick (or two),½ cup of raisins,½ cup of blanched almonds (the brown exterior removed),10 cardamom seeds,5 cloves,¼ cup honey,1 cup of port,1 cup brandy,Glass type: Mug"
,
2015-08,"1.5 oz. Scotch,1.5 oz. amaretto liqueur,Glass type: old fashioned,Orange peel"
2015-02,"1½ oz. cognac,1 oz. green creme de menthe,1 oz. white creme de cacao,1½ oz. heavey cream,Chocolate shavings,Glass type: Coupe"
2016-03,"1 part tequila,1 part vodka,1 part light rum,1 part gin,1 part orange liqueur,1 part raspberry liqueur,2 parts sweet and sour mix,Glass type: Collins,Lime"
2015-03,"2 oz. gin,1 tsp. green crème de menthe,1 oz. lemon juice,1 egg white,1 tsp. superfine sugar,Club soda,Lime twist,Glass: Collins"
2015-03,"2 oz. vodka,Half lime, quartered,1 pineapple round, sliced,Ginger beer,Glass: Copper Moscow Mule mug"
2014-09,"1 oz. lime juice,1 oz. brown sugar,1 oz. dark rum,4 oz. water,Glass type: Old-fashioned"
2016-04,"2 oz. vodka,1 oz. OJ,4 oz. pineapple juice,Pineapple wedges,Cherries,Glass type: old fashioned"
2017-05,"2oz vodka,1oz white creme de cocoa,½oz hazelnut liqueur,¼ tsp matcha powder,½oz vanilla simple syrup,Egg white,Matcha powder,Glass type: coupe"
2014-08,"4 oz. light rum,1½ oz. fresh lime juice,1 oz. fresh grapefruit juice,1 tsp sugar,2 tsp Maraschino liqueur,Glass type: Cocktail"
2014-10,
2016-08,"18 oz. almonds,10 oz. white sugar,10 oz. demerara sugar,15 oz. water,Optional:,1 tbs. (or so) orange-flower water,2 tsp. (or so) almond extract,2-3 oz. vodka,Equipment:,Pot,Cheesecloth,Strainer,Vessel for holding"
,
2014-08,"1½ oz. vodka,¾ oz. Chambord,Lemonade,crushed ice,Honeydew melon balls,Glass type: Collins"
2017-10,"4 oz. almond milk,½ oz. almond liqueur,½ oz. cinnamon simple syrup,2 oz. anjeo tequila,Glass type: Collins"
2014-11,"1½ oz. bourbon,1 tbs. honey,½ oz. lemon juice,Hot water to fill,Cinnamon stick,Lemon wheel,Glass type: Mug"
2014-09,"2 oz. Hush Moonshine Spiced Apple,1 oz. Butterscotch schnapps,½ oz. Lemon juice,Apple juice,Apple slices,Glass type: Old fashioned (or mason jar if you have it)"
2015-01,"¾ oz. Midori,¼ oz. triple sec,¼ oz. vodka,½ oz. lemon juice,½ oz. pineapple juice,Pineapple wedges,Glass type: Shot"
2015-04,"1½ oz. gin,¾ oz. dry vermouth,¾ oz. sweet vermouth,¾ oz. freshly squeezed orange juice,2 dashes Angostura bitters,Orange twist,Glass type: coupe"
2015-03,"4 oz. Irish whiskey,¼ oz. absinthe,½ oz. Curaçao,2 barspoons maraschino liqueur,2 dashes Angostura bitters,Lemon twist,Olive,Glass type: Coupe"
2015-06,"3 oz. Jack Daniels,9 oz. Coca-Cola,Scoop of vanilla ice cream,Chocolate chip cookie,Glass type: pilsner"
2016-06,"2 oz. cognac,½ oz. orgeat,2 dashes Angostura bitters,Lemon peel,Glass type: coupe (or cordial as we've used, you pedantic folks you)"
2015-07,"2 oz. tequila blanco (or silver if you wanna call it a fancy name),1 oz. Grand Marnier,1 oz. blue curacao,½ oz. lemon juice,Dash of orange bitters,Shark fin ice cubes,Lemon round,Glass type: mason jar"
2014-09,"1½ oz. Applejack,½ oz. dark rum,½ oz. Benedictine,½ oz. lemon juice,2 oz. hard apple cider,Apple slices,Cinnamon sticks,Glass type: Old-fashioned"
2016-05,"3 oz. tequila,1 oz. Grand Marnier,1½ oz. lime juice,1 oz. lemon simple syrup,Dash of orange bitters,¼ tsp. activated charcoal,Lime round,Glass type: coupe"
2015-06,"3 oz. cranberry juice,3 oz. lemonade,1 oz. King's Ginger,Club soda (champagne if you're doing it up),Lemon rounds,Glass type: Collins"
2016-01,"½ oz. crème de cassis,3 oz. champagne,Raspberries,Glass type: coupe or flute"
2016-03,"2 oz. bourbon (spicy; or rye if you’re going traditional),¾ oz. Bénédictine,¾ oz. sweet vermouth (that’d be the red one more often than not),Splash of absinthe (more than a few drops, a little less than ¼ oz., tweak to your liking),3 dashes bitters,Glass type: coupe,Maraschino cherries"
2015-09,"3 oz. pisco,1 oz. lavender syrup,1 oz. lime juice,1 egg white,Big ol' sprig of lavender,Glass type: coupe"
2015-03,"¾ oz. lemon juice,½ oz. simple syrup,½ oz. sake,Sapporo,Lemon peel,Glass type: old-fashioned"
2016-06,"3 oz. pisco,1 oz. lemon juice,1 oz. cardamom syrup,Egg white,Lemon peel,Glass type: coupe"
2015-01,"3 oz. vodka,1½ oz. lemon juice,1 oz. simple syrup,Lemon peel,Glass type: Coupe"
2015-07,"1½ oz. vokda,½ oz. lemon juice,Ouzon soda,Lemon round,Glass type: old fashioned"
2016-07,"1 oz. peaty Scotch,½ oz. lime juice,¾ oz. orgeat (homemade if you have it),¾ oz. lemon juice,1 oz. pineapple juice,½ oz. blended Scotch,Lime wedge,Glass type: Collins"
2016-11,"1 oz. bourbon,1 oz. cherry herring,2 oz. Tang,¼ tsp absinthe,Dash cherry bitters,Orange rounds,Glass type: Old fashioned"
2015-01,"3 oz. tequila,1 oz. Grand Mariner,1½ oz. lime juice,1 oz. honey water (1 part honey, 1 part water),Lime circle,Glass type: Old-fashioned"
2015-05,"2 oz. mezcal,7 blackberries,¾ oz. lime juice,½ oz. agave nectar,Glass type: old fashioned"
2016-02,"1½ oz. gin,1½ oz. freshly squeezed OJ,1 tsp. grenadine,1 tsp. absinthe,Orange points of doom,Glass type: cocktail"
2015-11,"1½ oz. gin,1½ oz. Campari,1½ oz. sweet vermouth,Orange peel,Glass type: old fashioned"
2015-05,"2 oz. aquavit,2 oz. tomato juice,¼ oz. lemon juice,½ tsp. Worcestershire sauce,Pinch fine sea salt,Pinch freshly ground black pepper,Pinch cayenne pepper,Lemon wedge,Olives,Glass type: old fashioned"
2015-10,"2 oz. hazelnut liqueur,1 oz. gold rum,1 oz. white crème de cocoa,¼ oz. chili liqueur,Your favorite hazelnut chocolate treat,Glass type: old-fashioned"
2014-09,"2 oz. bourbon,1 tsp. sugar (or a sugar cube),Few dashes of bitters,Orange peel,Glass type: Old-fashioned (naturally)"
2015-04,"2 oz. barrel-aged gin,¼ oz. Grand Marnier,¼ oz. sweet vermouth,¼ oz. OJ,2 dashes orange bitters,Orange wedge,Cherries,Glass type: Old-fashioned"
2016-06,"1½ oz. gin,1½ oz. Campari,1½ oz. curacao,Couple of drops of orange bitters,Glass type: Old-fashioned,Orange peel,Or orange wheel"
2014-07,"4 oz. dark rum,2 oz. lime juice,1 oz. orange curaçao,1 oz. orgeat syrup,¼ oz. simple syrup,Glass type: Collins"
